[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.004s][info][gc       ] Using Serial
[1.624s][info][metaspace] Reserving compressed class space anywhere
[1.624s][info][gc,metaspace] CDS archive(s) not mapped
[1.624s][info][gc,metaspace] Compressed class space mapped at: 0x00007fff18000000-0x00007fffd8000000, reserved size: 3221225472
[1.624s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 0narrow klass pointer bits 26, max shift 6
[1.624s][info][gc,metaspace] Narrow klass base: 0x00007fff18000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 1024
Num Objects per Class: 65536
Cycles: 100
Class association: random
Generate 1024 classes...[3.715s][info][gc,metaspace] GC(0) Metaspace: 22948K(23296K)->22948K(23296K) NonClass: 20542K(20736K)->20542K(20736K) Class: 2405K(2560K)->2405K(2560K)
[3.715s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1638M->4M(5939M) 16.465ms
[5.082s][info][gc,metaspace] GC(1) Metaspace: 23720K(24064K)->23720K(24064K) NonClass: 21313K(21504K)->21313K(21504K) Class: 2406K(2560K)->2406K(2560K)
[196.790s][info][gc,metaspace] GC(92) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[196.790s][info][gc          ] GC(92) Pause Full (System.gc()) 772M->772M(5939M) 2007.941ms
[198.802s][info][gc,metaspace] GC(93) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[198.802s][info][gc          ] GC(93) Pause Full (System.gc()) 772M->772M(5939M) 2011.937ms
[200.807s][info][gc,metaspace] GC(94) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[200.807s][info][gc          ] GC(94) Pause Full (System.gc()) 772M->772M(5939M) 2005.199ms
[202.814s][info][gc,metaspace] GC(95) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[202.814s][info][gc          ] GC(95) Pause Full (System.gc()) 772M->772M(5939M) 2007.104ms
[204.822s][info][gc,metaspace] GC(96) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[204.822s][info][gc          ] GC(96) Pause Full (System.gc()) 772M->772M(5939M) 2007.403ms
[206.828s][info][gc,metaspace] GC(97) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[206.828s][info][gc          ] GC(97) Pause Full (System.gc()) 772M->772M(5939M) 2006.496ms
[208.835s][info][gc,metaspace] GC(98) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[208.835s][info][gc          ] GC(98) Pause Full (System.gc()) 772M->772M(5939M) 2006.169ms
[210.840s][info][gc,metaspace] GC(99) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[210.840s][info][gc          ] GC(99) Pause Full (System.gc()) 772M->772M(5939M) 2005.565ms
[212.849s][info][gc,metaspace] GC(100) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[212.849s][info][gc          ] GC(100) Pause Full (System.gc()) 772M->772M(5939M) 2004.273ms
[214.855s][info][gc,metaspace] GC(101) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[214.855s][info][gc          ] GC(101) Pause Full (System.gc()) 772M->772M(5939M) 2006.266ms
[216.862s][info][gc,metaspace] GC(102) Metaspace: 28540K(29760K)->28540K(29760K) NonClass: 25028K(25600K)->25028K(25600K) Class: 3511K(4160K)->3511K(4160K)
[216.862s][info][gc          ] GC(102) Pause Full (System.gc()) 772M->772M(5939M) 2006.495ms
After GCs... 
