[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.005s][info][gc       ] Using Serial
[1.856s][info][metaspace] Reserving compressed class space anywhere
[1.856s][info][gc,metaspace] CDS archive(s) not mapped
[1.856s][info][gc,metaspace] Compressed class space mapped at: 0x00007fff18000000-0x00007fffd8000000, reserved size: 3221225472
[1.856s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 0narrow klass pointer bits 22, max shift 10
[1.856s][info][gc,metaspace] Narrow klass base: 0x00007fff18000000, Narrow klass shift: 10, Narrow klass range: 0xc0000000
Num Classes: 2048
Num Objects per Class: 32768
Cycles: 100
Class association: random
Generate 2048 classes...[3.970s][info][gc,metaspace] GC(0) Metaspace: 22953K(23296K)->22953K(23296K) NonClass: 19135K(19328K)->19135K(19328K) Class: 3818K(3968K)->3818K(3968K)
[3.970s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1638M->4M(5939M) 12.542ms
[5.285s][info][gc,metaspace] GC(1) Metaspace: 23730K(24128K)->23730K(24128K) NonClass: 19910K(20096K)->19910K(20096K) Class: 3820K(4032K)->3820K(4032K)
[311.048s][info][gc,metaspace] GC(92) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[311.048s][info][gc          ] GC(92) Pause Full (System.gc()) 774M->774M(5939M) 3308.191ms
[314.355s][info][gc,metaspace] GC(93) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[314.355s][info][gc          ] GC(93) Pause Full (System.gc()) 774M->774M(5939M) 3307.218ms
[317.712s][info][gc,metaspace] GC(94) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[317.712s][info][gc          ] GC(94) Pause Full (System.gc()) 774M->774M(5939M) 3356.711ms
[321.024s][info][gc,metaspace] GC(95) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[321.024s][info][gc          ] GC(95) Pause Full (System.gc()) 774M->774M(5939M) 3311.473ms
[324.331s][info][gc,metaspace] GC(96) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[324.331s][info][gc          ] GC(96) Pause Full (System.gc()) 774M->774M(5939M) 3306.890ms
[327.688s][info][gc,metaspace] GC(97) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[327.688s][info][gc          ] GC(97) Pause Full (System.gc()) 774M->774M(5939M) 3356.790ms
[331.241s][info][gc,metaspace] GC(98) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[331.241s][info][gc          ] GC(98) Pause Full (System.gc()) 774M->774M(5939M) 3552.614ms
[334.547s][info][gc,metaspace] GC(99) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[334.547s][info][gc          ] GC(99) Pause Full (System.gc()) 785M->774M(5939M) 3306.341ms
[337.909s][info][gc,metaspace] GC(100) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[337.909s][info][gc          ] GC(100) Pause Full (System.gc()) 774M->774M(5939M) 3361.768ms
[341.218s][info][gc,metaspace] GC(101) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[341.218s][info][gc          ] GC(101) Pause Full (System.gc()) 774M->774M(5939M) 3308.367ms
[344.524s][info][gc,metaspace] GC(102) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[344.524s][info][gc          ] GC(102) Pause Full (System.gc()) 774M->774M(5939M) 3306.561ms
[347.881s][info][gc,metaspace] GC(103) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[347.881s][info][gc          ] GC(103) Pause Full (System.gc()) 774M->774M(5939M) 3356.293ms
[351.187s][info][gc,metaspace] GC(104) Metaspace: 33665K(35840K)->33665K(35840K) NonClass: 26757K(27712K)->26757K(27712K) Class: 6908K(8128K)->6908K(8128K)
[351.187s][info][gc          ] GC(104) Pause Full (System.gc()) 774M->774M(5939M) 3306.396ms
After GCs... 
