[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.005s][info][gc       ] Using G1
[0.448s][info][metaspace] Reserving compressed class space anywhere
[0.448s][info][gc,metaspace] CDS archive(s) not mapped
[0.448s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffedb000000-0x00007fff9b000000, reserved size: 3221225472
[0.448s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 0narrow klass pointer bits 26, max shift 6
[0.448s][info][gc,metaspace] Narrow klass base: 0x00007ffedb000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 512
Num Objects per Class: 131072
Cycles: 100
Class association: random
Generate 512 classes...[1.382s][info][gc,metaspace] GC(0) Metaspace: 22071K(22464K)->22071K(22464K) NonClass: 19666K(19904K)->19666K(19904K) Class: 2405K(2560K)->2405K(2560K)
[1.383s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 304M->4M(6144M) 4.735ms
[1.742s][info][gc,metaspace] GC(1) Metaspace: 22381K(22720K)->22381K(22720K) NonClass: 19975K(20160K)->19975K(20160K) Class: 2405K(2560K)->2405K(2560K)
[37.691s][info][gc,metaspace] GC(92) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[37.691s][info][gc          ] GC(92) Pause Full (System.gc()) 775M->775M(6144M) 309.092ms
[38.037s][info][gc,metaspace] GC(93) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[38.037s][info][gc          ] GC(93) Pause Full (System.gc()) 775M->775M(6144M) 346.023ms
[38.349s][info][gc,metaspace] GC(94) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[38.349s][info][gc          ] GC(94) Pause Full (System.gc()) 775M->775M(6144M) 312.031ms
[38.706s][info][gc,metaspace] GC(95) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[38.706s][info][gc          ] GC(95) Pause Full (System.gc()) 775M->775M(6144M) 352.720ms
[39.050s][info][gc,metaspace] GC(96) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[39.050s][info][gc          ] GC(96) Pause Full (System.gc()) 775M->775M(6144M) 343.719ms
[39.399s][info][gc,metaspace] GC(97) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[39.399s][info][gc          ] GC(97) Pause Full (System.gc()) 775M->775M(6144M) 348.980ms
[39.741s][info][gc,metaspace] GC(98) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[39.741s][info][gc          ] GC(98) Pause Full (System.gc()) 775M->775M(6144M) 342.500ms
[40.104s][info][gc,metaspace] GC(99) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[40.104s][info][gc          ] GC(99) Pause Full (System.gc()) 775M->775M(6144M) 362.956ms
[40.420s][info][gc,metaspace] GC(100) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[40.420s][info][gc          ] GC(100) Pause Full (System.gc()) 775M->775M(6144M) 315.715ms
[40.736s][info][gc,metaspace] GC(101) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[40.736s][info][gc          ] GC(101) Pause Full (System.gc()) 775M->775M(6144M) 315.680ms
[41.069s][info][gc,metaspace] GC(102) Metaspace: 26085K(26944K)->26085K(26944K) NonClass: 23125K(23552K)->23125K(23552K) Class: 2960K(3392K)->2960K(3392K)
[41.069s][info][gc          ] GC(102) Pause Full (System.gc()) 775M->775M(6144M) 333.223ms
After GCs... 
