[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.005s][info][gc       ] Using G1
[0.449s][info][metaspace] Reserving compressed class space anywhere
[0.449s][info][gc,metaspace] CDS archive(s) not mapped
[0.449s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffedb000000-0x00007fff9b000000, reserved size: 3221225472
[0.449s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 0narrow klass pointer bits 22, max shift 10
[0.449s][info][gc,metaspace] Narrow klass base: 0x00007ffedb000000, Narrow klass shift: 10, Narrow klass range: 0xc0000000
Num Classes: 1024
Num Objects per Class: 65536
Cycles: 100
Class association: random
Generate 1024 classes...[1.459s][info][gc,metaspace] GC(0) Metaspace: 22084K(22464K)->22084K(22464K) NonClass: 18272K(18496K)->18272K(18496K) Class: 3812K(3968K)->3812K(3968K)
[1.459s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 304M->3M(6144M) 3.805ms
[1.865s][info][gc,metaspace] GC(1) Metaspace: 22384K(22720K)->22384K(22720K) NonClass: 18571K(18752K)->18571K(18752K) Class: 3812K(3968K)->3812K(3968K)
[55.007s][info][gc,metaspace] GC(92) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[55.007s][info][gc          ] GC(92) Pause Full (System.gc()) 776M->776M(6144M) 454.775ms
[55.491s][info][gc,metaspace] GC(93) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[55.491s][info][gc          ] GC(93) Pause Full (System.gc()) 776M->776M(6144M) 484.270ms
[55.979s][info][gc,metaspace] GC(94) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[55.979s][info][gc          ] GC(94) Pause Full (System.gc()) 776M->776M(6144M) 487.918ms
[56.504s][info][gc,metaspace] GC(95) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[56.504s][info][gc          ] GC(95) Pause Full (System.gc()) 776M->776M(6144M) 524.620ms
[57.000s][info][gc,metaspace] GC(96) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[57.000s][info][gc          ] GC(96) Pause Full (System.gc()) 776M->776M(6144M) 496.301ms
[57.472s][info][gc,metaspace] GC(97) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[57.472s][info][gc          ] GC(97) Pause Full (System.gc()) 776M->776M(6144M) 471.671ms
[57.951s][info][gc,metaspace] GC(98) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[57.951s][info][gc          ] GC(98) Pause Full (System.gc()) 776M->776M(6144M) 479.296ms
[58.431s][info][gc,metaspace] GC(99) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[58.431s][info][gc          ] GC(99) Pause Full (System.gc()) 776M->776M(6144M) 479.580ms
[58.898s][info][gc,metaspace] GC(100) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[58.898s][info][gc          ] GC(100) Pause Full (System.gc()) 776M->776M(6144M) 467.284ms
[59.388s][info][gc,metaspace] GC(101) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[59.388s][info][gc          ] GC(101) Pause Full (System.gc()) 776M->776M(6144M) 489.516ms
[59.894s][info][gc,metaspace] GC(102) Metaspace: 28665K(29952K)->28665K(29952K) NonClass: 23305K(23872K)->23305K(23872K) Class: 5359K(6080K)->5359K(6080K)
[59.894s][info][gc          ] GC(102) Pause Full (System.gc()) 776M->776M(6144M) 501.820ms
After GCs... 
