[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.010s][info][gc       ] Using G1
[0.437s][info][metaspace] Reserving compressed class space anywhere
[0.437s][info][gc,metaspace] CDS archive(s) not mapped
[0.437s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffedb000000-0x00007fff9b000000, reserved size: 3221225472
[0.437s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 0narrow klass pointer bits 26, max shift 6
[0.437s][info][gc,metaspace] Narrow klass base: 0x00007ffedb000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 512
Num Objects per Class: 131072
Cycles: 100
Class association: random
Generate 512 classes...[1.408s][info][gc,metaspace] GC(0) Metaspace: 22092K(22464K)->22092K(22464K) NonClass: 19687K(19904K)->19687K(19904K) Class: 2405K(2560K)->2405K(2560K)
[1.408s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 304M->3M(6144M) 8.221ms
[1.815s][info][gc,metaspace] GC(1) Metaspace: 22391K(22784K)->22391K(22784K) NonClass: 19986K(20224K)->19986K(20224K) Class: 2405K(2560K)->2405K(2560K)
[37.550s][info][gc,metaspace] GC(92) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[37.550s][info][gc          ] GC(92) Pause Full (System.gc()) 775M->775M(6144M) 332.028ms
[37.891s][info][gc,metaspace] GC(93) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[37.891s][info][gc          ] GC(93) Pause Full (System.gc()) 775M->775M(6144M) 341.171ms
[38.236s][info][gc,metaspace] GC(94) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[38.236s][info][gc          ] GC(94) Pause Full (System.gc()) 775M->775M(6144M) 344.939ms
[38.564s][info][gc,metaspace] GC(95) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[38.564s][info][gc          ] GC(95) Pause Full (System.gc()) 775M->775M(6144M) 327.979ms
[38.901s][info][gc,metaspace] GC(96) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[38.901s][info][gc          ] GC(96) Pause Full (System.gc()) 775M->775M(6144M) 337.130ms
[39.244s][info][gc,metaspace] GC(97) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[39.244s][info][gc          ] GC(97) Pause Full (System.gc()) 775M->775M(6144M) 343.058ms
[39.583s][info][gc,metaspace] GC(98) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[39.583s][info][gc          ] GC(98) Pause Full (System.gc()) 775M->775M(6144M) 338.105ms
[39.897s][info][gc,metaspace] GC(99) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[39.897s][info][gc          ] GC(99) Pause Full (System.gc()) 775M->775M(6144M) 314.121ms
[40.223s][info][gc,metaspace] GC(100) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[40.223s][info][gc          ] GC(100) Pause Full (System.gc()) 775M->775M(6144M) 326.023ms
[40.531s][info][gc,metaspace] GC(101) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[40.531s][info][gc          ] GC(101) Pause Full (System.gc()) 775M->775M(6144M) 307.727ms
[40.862s][info][gc,metaspace] GC(102) Metaspace: 26107K(26944K)->26107K(26944K) NonClass: 23147K(23552K)->23147K(23552K) Class: 2960K(3392K)->2960K(3392K)
[40.862s][info][gc          ] GC(102) Pause Full (System.gc()) 775M->775M(6144M) 331.679ms
After GCs... 
