[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.006s][info][gc       ] Using G1
[0.447s][info][metaspace] Reserving compressed class space anywhere
[0.447s][info][gc,metaspace] CDS archive(s) not mapped
[0.447s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffedb000000-0x00007fff9b000000, reserved size: 3221225472
[0.447s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 0narrow klass pointer bits 26, max shift 6
[0.447s][info][gc,metaspace] Narrow klass base: 0x00007ffedb000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 2048
Num Objects per Class: 32768
Cycles: 100
Class association: random
Generate 2048 classes...[1.384s][info][gc,metaspace] GC(0) Metaspace: 22097K(22464K)->22097K(22464K) NonClass: 19691K(19904K)->19691K(19904K) Class: 2405K(2560K)->2405K(2560K)
[1.384s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 304M->3M(6144M) 4.138ms
[1.789s][info][gc,metaspace] GC(1) Metaspace: 22396K(22784K)->22396K(22784K) NonClass: 19989K(20224K)->19989K(20224K) Class: 2406K(2560K)->2406K(2560K)
[54.491s][info][gc,metaspace] GC(92) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[54.491s][info][gc          ] GC(92) Pause Full (System.gc()) 778M->778M(6144M) 449.346ms
[54.968s][info][gc,metaspace] GC(93) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[54.968s][info][gc          ] GC(93) Pause Full (System.gc()) 778M->778M(6144M) 477.309ms
[55.383s][info][gc,metaspace] GC(94) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[55.383s][info][gc          ] GC(94) Pause Full (System.gc()) 778M->778M(6144M) 414.781ms
[55.814s][info][gc,metaspace] GC(95) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[55.814s][info][gc          ] GC(95) Pause Full (System.gc()) 778M->778M(6144M) 431.108ms
[56.246s][info][gc,metaspace] GC(96) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[56.246s][info][gc          ] GC(96) Pause Full (System.gc()) 778M->778M(6144M) 431.863ms
[56.668s][info][gc,metaspace] GC(97) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[56.668s][info][gc          ] GC(97) Pause Full (System.gc()) 778M->778M(6144M) 421.934ms
[57.084s][info][gc,metaspace] GC(98) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[57.084s][info][gc          ] GC(98) Pause Full (System.gc()) 778M->778M(6144M) 415.287ms
[57.498s][info][gc,metaspace] GC(99) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[57.498s][info][gc          ] GC(99) Pause Full (System.gc()) 778M->778M(6144M) 414.048ms
[57.972s][info][gc,metaspace] GC(100) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[57.972s][info][gc          ] GC(100) Pause Full (System.gc()) 778M->778M(6144M) 469.593ms
[58.371s][info][gc,metaspace] GC(101) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[58.371s][info][gc          ] GC(101) Pause Full (System.gc()) 778M->778M(6144M) 398.517ms
[58.805s][info][gc,metaspace] GC(102) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[58.805s][info][gc          ] GC(102) Pause Full (System.gc()) 778M->778M(6144M) 434.692ms
[59.220s][info][gc,metaspace] GC(103) Metaspace: 33412K(35520K)->33412K(35520K) NonClass: 28794K(29760K)->28794K(29760K) Class: 4618K(5760K)->4618K(5760K)
[59.220s][info][gc          ] GC(103) Pause Full (System.gc()) 778M->778M(6144M) 414.233ms
After GCs... 
