[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.005s][info][gc       ] Using Parallel
[0.381s][info][metaspace] Reserving compressed class space anywhere
[0.381s][info][gc,metaspace] CDS archive(s) not mapped
[0.381s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffee7000000-0x00007fffa7000000, reserved size: 3221225472
[0.381s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 1narrow klass pointer bits 22, max shift 6
[0.381s][info][gc,metaspace] Narrow klass base: 0x00007ffee7000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 4096
Num Objects per Class: 16384
Cycles: 100
Class association: random
Generate 4096 classes...[2.439s][info][gc,metaspace] GC(0) Metaspace: 26165K(27328K)->26165K(27328K) NonClass: 20577K(20800K)->20577K(20800K) Class: 5588K(6528K)->5588K(6528K)
[2.439s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1536M->4M(5888M) 5.909ms
[3.678s][info][gc,metaspace] GC(1) Metaspace: 27022K(28288K)->27022K(28288K) NonClass: 21432K(21696K)->21432K(21696K) Class: 5589K(6592K)->5589K(6592K)
[70.706s][info][gc,metaspace] GC(92) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[70.706s][info][gc          ] GC(92) Pause Young (System.gc()) 778M->778M(6123M) 0.462ms
[71.662s][info][gc,metaspace] GC(93) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[71.662s][info][gc          ] GC(93) Pause Full (System.gc()) 778M->778M(6123M) 956.127ms
[71.663s][info][gc,metaspace] GC(94) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[71.663s][info][gc          ] GC(94) Pause Young (System.gc()) 778M->778M(6128M) 0.819ms
[72.603s][info][gc,metaspace] GC(95) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[72.603s][info][gc          ] GC(95) Pause Full (System.gc()) 778M->778M(6128M) 940.284ms
[72.604s][info][gc,metaspace] GC(96) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[72.604s][info][gc          ] GC(96) Pause Young (System.gc()) 778M->778M(6126M) 0.828ms
[73.537s][info][gc,metaspace] GC(97) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[73.537s][info][gc          ] GC(97) Pause Full (System.gc()) 778M->778M(6126M) 932.640ms
[73.538s][info][gc,metaspace] GC(98) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[73.538s][info][gc          ] GC(98) Pause Young (System.gc()) 778M->778M(6130M) 0.826ms
[74.484s][info][gc,metaspace] GC(99) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[74.484s][info][gc          ] GC(99) Pause Full (System.gc()) 778M->778M(6130M) 946.187ms
[74.489s][info][gc,metaspace] GC(100) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[74.489s][info][gc          ] GC(100) Pause Young (System.gc()) 778M->778M(6129M) 0.846ms
[75.455s][info][gc,metaspace] GC(101) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[75.455s][info][gc          ] GC(101) Pause Full (System.gc()) 778M->778M(6129M) 966.322ms
[75.456s][info][gc,metaspace] GC(102) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[75.456s][info][gc          ] GC(102) Pause Young (System.gc()) 778M->778M(6132M) 0.768ms
[76.410s][info][gc,metaspace] GC(103) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[76.410s][info][gc          ] GC(103) Pause Full (System.gc()) 778M->778M(6132M) 953.757ms
[76.411s][info][gc,metaspace] GC(104) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[76.411s][info][gc          ] GC(104) Pause Young (System.gc()) 778M->778M(6131M) 0.751ms
[77.347s][info][gc,metaspace] GC(105) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[77.348s][info][gc          ] GC(105) Pause Full (System.gc()) 778M->778M(6131M) 936.494ms
[77.349s][info][gc,metaspace] GC(106) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[77.349s][info][gc          ] GC(106) Pause Young (System.gc()) 778M->778M(6134M) 0.936ms
[78.271s][info][gc,metaspace] GC(107) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[78.272s][info][gc          ] GC(107) Pause Full (System.gc()) 778M->778M(6134M) 922.948ms
[78.272s][info][gc,metaspace] GC(108) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[78.273s][info][gc          ] GC(108) Pause Young (System.gc()) 778M->778M(6133M) 0.853ms
[79.200s][info][gc,metaspace] GC(109) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[79.200s][info][gc          ] GC(109) Pause Full (System.gc()) 778M->778M(6133M) 927.582ms
[79.201s][info][gc,metaspace] GC(110) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[79.201s][info][gc          ] GC(110) Pause Young (System.gc()) 778M->778M(6136M) 0.806ms
[80.148s][info][gc,metaspace] GC(111) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[80.148s][info][gc          ] GC(111) Pause Full (System.gc()) 778M->778M(6136M) 947.338ms
[80.149s][info][gc,metaspace] GC(112) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[80.149s][info][gc          ] GC(112) Pause Young (System.gc()) 778M->778M(6135M) 0.815ms
[81.074s][info][gc,metaspace] GC(113) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[81.074s][info][gc          ] GC(113) Pause Full (System.gc()) 778M->778M(6135M) 924.621ms
[81.075s][info][gc,metaspace] GC(114) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[81.075s][info][gc          ] GC(114) Pause Young (System.gc()) 778M->778M(6137M) 0.897ms
[82.017s][info][gc,metaspace] GC(115) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[82.017s][info][gc          ] GC(115) Pause Full (System.gc()) 778M->778M(6137M) 941.723ms
[82.018s][info][gc,metaspace] GC(116) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[82.018s][info][gc          ] GC(116) Pause Young (System.gc()) 778M->778M(6136M) 0.610ms
[82.960s][info][gc,metaspace] GC(117) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[82.960s][info][gc          ] GC(117) Pause Full (System.gc()) 778M->778M(6136M) 942.193ms
[82.961s][info][gc,metaspace] GC(118) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[82.961s][info][gc          ] GC(118) Pause Young (System.gc()) 778M->778M(6138M) 0.937ms
[83.884s][info][gc,metaspace] GC(119) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[83.884s][info][gc          ] GC(119) Pause Full (System.gc()) 778M->778M(6138M) 922.782ms
[83.885s][info][gc,metaspace] GC(120) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[83.885s][info][gc          ] GC(120) Pause Young (System.gc()) 778M->778M(6138M) 0.764ms
[84.854s][info][gc,metaspace] GC(121) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[84.854s][info][gc          ] GC(121) Pause Full (System.gc()) 778M->778M(6138M) 969.686ms
[84.855s][info][gc,metaspace] GC(122) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[84.855s][info][gc          ] GC(122) Pause Young (System.gc()) 778M->778M(6139M) 0.832ms
[85.832s][info][gc,metaspace] GC(123) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[85.832s][info][gc          ] GC(123) Pause Full (System.gc()) 778M->778M(6139M) 976.775ms
[85.833s][info][gc,metaspace] GC(124) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[85.833s][info][gc          ] GC(124) Pause Young (System.gc()) 778M->778M(6139M) 0.437ms
[86.810s][info][gc,metaspace] GC(125) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[86.810s][info][gc          ] GC(125) Pause Full (System.gc()) 778M->778M(6139M) 977.470ms
[86.811s][info][gc,metaspace] GC(126) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[86.811s][info][gc          ] GC(126) Pause Young (System.gc()) 778M->778M(6140M) 0.915ms
[87.739s][info][gc,metaspace] GC(127) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[87.739s][info][gc          ] GC(127) Pause Full (System.gc()) 778M->778M(6140M) 927.807ms
[87.740s][info][gc,metaspace] GC(128) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[87.740s][info][gc          ] GC(128) Pause Young (System.gc()) 778M->778M(6139M) 0.838ms
[88.664s][info][gc,metaspace] GC(129) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[88.664s][info][gc          ] GC(129) Pause Full (System.gc()) 778M->778M(6139M) 924.107ms
[88.665s][info][gc,metaspace] GC(130) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[88.665s][info][gc          ] GC(130) Pause Young (System.gc()) 778M->778M(6140M) 0.907ms
[89.603s][info][gc,metaspace] GC(131) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[89.603s][info][gc          ] GC(131) Pause Full (System.gc()) 778M->778M(6140M) 938.371ms
[89.604s][info][gc,metaspace] GC(132) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[89.604s][info][gc          ] GC(132) Pause Young (System.gc()) 778M->778M(6140M) 0.767ms
[90.585s][info][gc,metaspace] GC(133) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[90.585s][info][gc          ] GC(133) Pause Full (System.gc()) 778M->778M(6140M) 980.623ms
[90.586s][info][gc,metaspace] GC(134) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[90.586s][info][gc          ] GC(134) Pause Young (System.gc()) 778M->778M(6141M) 0.531ms
[91.534s][info][gc,metaspace] GC(135) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[91.534s][info][gc          ] GC(135) Pause Full (System.gc()) 778M->778M(6141M) 947.914ms
[91.539s][info][gc,metaspace] GC(136) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[91.539s][info][gc          ] GC(136) Pause Young (System.gc()) 778M->778M(6141M) 0.867ms
[92.526s][info][gc,metaspace] GC(137) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[92.526s][info][gc          ] GC(137) Pause Full (System.gc()) 778M->778M(6141M) 986.793ms
[92.527s][info][gc,metaspace] GC(138) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[92.527s][info][gc          ] GC(138) Pause Young (System.gc()) 778M->778M(6141M) 0.865ms
[93.276s][info][gc,metaspace] GC(139) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[93.276s][info][gc          ] GC(139) Pause Full (System.gc()) 778M->778M(6141M) 749.293ms
[93.277s][info][gc,metaspace] GC(140) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[93.277s][info][gc          ] GC(140) Pause Young (System.gc()) 778M->778M(6141M) 0.820ms
[94.146s][info][gc,metaspace] GC(141) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[94.146s][info][gc          ] GC(141) Pause Full (System.gc()) 778M->778M(6141M) 869.309ms
[94.147s][info][gc,metaspace] GC(142) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[94.147s][info][gc          ] GC(142) Pause Young (System.gc()) 778M->778M(6142M) 0.871ms
[95.079s][info][gc,metaspace] GC(143) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[95.079s][info][gc          ] GC(143) Pause Full (System.gc()) 778M->778M(6142M) 932.201ms
[95.080s][info][gc,metaspace] GC(144) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[95.080s][info][gc          ] GC(144) Pause Young (System.gc()) 778M->778M(6142M) 0.800ms
[96.055s][info][gc,metaspace] GC(145) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[96.055s][info][gc          ] GC(145) Pause Full (System.gc()) 778M->778M(6142M) 974.464ms
[96.056s][info][gc,metaspace] GC(146) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[96.056s][info][gc          ] GC(146) Pause Young (System.gc()) 778M->778M(6142M) 0.797ms
[96.999s][info][gc,metaspace] GC(147) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[96.999s][info][gc          ] GC(147) Pause Full (System.gc()) 778M->778M(6142M) 943.514ms
[97.000s][info][gc,metaspace] GC(148) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[97.000s][info][gc          ] GC(148) Pause Young (System.gc()) 778M->778M(6142M) 0.840ms
[97.915s][info][gc,metaspace] GC(149) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[97.915s][info][gc          ] GC(149) Pause Full (System.gc()) 778M->778M(6142M) 914.410ms
[97.916s][info][gc,metaspace] GC(150) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[97.916s][info][gc          ] GC(150) Pause Young (System.gc()) 778M->778M(6142M) 0.902ms
[98.871s][info][gc,metaspace] GC(151) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[98.871s][info][gc          ] GC(151) Pause Full (System.gc()) 778M->778M(6142M) 954.826ms
[98.872s][info][gc,metaspace] GC(152) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[98.872s][info][gc          ] GC(152) Pause Young (System.gc()) 778M->778M(6142M) 0.849ms
[99.824s][info][gc,metaspace] GC(153) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[99.824s][info][gc          ] GC(153) Pause Full (System.gc()) 778M->778M(6142M) 952.448ms
[99.825s][info][gc,metaspace] GC(154) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[99.825s][info][gc          ] GC(154) Pause Young (System.gc()) 778M->778M(6142M) 0.827ms
[100.771s][info][gc,metaspace] GC(155) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[100.771s][info][gc          ] GC(155) Pause Full (System.gc()) 778M->778M(6142M) 945.657ms
[100.772s][info][gc,metaspace] GC(156) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[100.772s][info][gc          ] GC(156) Pause Young (System.gc()) 778M->778M(6142M) 0.866ms
[101.723s][info][gc,metaspace] GC(157) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[101.723s][info][gc          ] GC(157) Pause Full (System.gc()) 778M->778M(6142M) 951.205ms
[101.724s][info][gc,metaspace] GC(158) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[101.724s][info][gc          ] GC(158) Pause Young (System.gc()) 778M->778M(6143M) 0.873ms
[102.695s][info][gc,metaspace] GC(159) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[102.696s][info][gc          ] GC(159) Pause Full (System.gc()) 778M->778M(6143M) 971.568ms
[102.696s][info][gc,metaspace] GC(160) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[102.696s][info][gc          ] GC(160) Pause Young (System.gc()) 778M->778M(6143M) 0.759ms
[103.640s][info][gc,metaspace] GC(161) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[103.641s][info][gc          ] GC(161) Pause Full (System.gc()) 778M->778M(6143M) 944.058ms
[103.641s][info][gc,metaspace] GC(162) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[103.641s][info][gc          ] GC(162) Pause Young (System.gc()) 778M->778M(6143M) 0.468ms
[104.583s][info][gc,metaspace] GC(163) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[104.583s][info][gc          ] GC(163) Pause Full (System.gc()) 778M->778M(6143M) 942.072ms
[104.584s][info][gc,metaspace] GC(164) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[104.584s][info][gc          ] GC(164) Pause Young (System.gc()) 778M->778M(6143M) 0.817ms
[105.530s][info][gc,metaspace] GC(165) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[105.530s][info][gc          ] GC(165) Pause Full (System.gc()) 778M->778M(6143M) 945.470ms
[105.530s][info][gc,metaspace] GC(166) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[105.531s][info][gc          ] GC(166) Pause Young (System.gc()) 778M->778M(6143M) 0.749ms
[106.461s][info][gc,metaspace] GC(167) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[106.461s][info][gc          ] GC(167) Pause Full (System.gc()) 778M->778M(6143M) 930.772ms
[106.462s][info][gc,metaspace] GC(168) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[106.462s][info][gc          ] GC(168) Pause Young (System.gc()) 778M->778M(6143M) 0.770ms
[107.417s][info][gc,metaspace] GC(169) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[107.417s][info][gc          ] GC(169) Pause Full (System.gc()) 778M->778M(6143M) 954.895ms
[107.418s][info][gc,metaspace] GC(170) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[107.418s][info][gc          ] GC(170) Pause Young (System.gc()) 778M->778M(6143M) 0.777ms
[108.203s][info][gc,metaspace] GC(171) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[108.203s][info][gc          ] GC(171) Pause Full (System.gc()) 778M->778M(6143M) 785.426ms
[108.209s][info][gc,metaspace] GC(172) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[108.209s][info][gc          ] GC(172) Pause Young (System.gc()) 778M->778M(6143M) 0.803ms
[109.156s][info][gc,metaspace] GC(173) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[109.156s][info][gc          ] GC(173) Pause Full (System.gc()) 778M->778M(6143M) 947.849ms
[109.157s][info][gc,metaspace] GC(174) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[109.157s][info][gc          ] GC(174) Pause Young (System.gc()) 778M->778M(6143M) 0.550ms
[110.116s][info][gc,metaspace] GC(175) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[110.116s][info][gc          ] GC(175) Pause Full (System.gc()) 778M->778M(6143M) 959.261ms
[110.117s][info][gc,metaspace] GC(176) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[110.117s][info][gc          ] GC(176) Pause Young (System.gc()) 778M->778M(6143M) 0.853ms
[111.082s][info][gc,metaspace] GC(177) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[111.082s][info][gc          ] GC(177) Pause Full (System.gc()) 778M->778M(6143M) 964.290ms
[111.082s][info][gc,metaspace] GC(178) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[111.082s][info][gc          ] GC(178) Pause Young (System.gc()) 778M->778M(6143M) 0.467ms
[112.003s][info][gc,metaspace] GC(179) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[112.003s][info][gc          ] GC(179) Pause Full (System.gc()) 778M->778M(6143M) 921.071ms
[112.004s][info][gc,metaspace] GC(180) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[112.004s][info][gc          ] GC(180) Pause Young (System.gc()) 778M->778M(6143M) 0.471ms
[112.937s][info][gc,metaspace] GC(181) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[112.937s][info][gc          ] GC(181) Pause Full (System.gc()) 778M->778M(6143M) 932.914ms
[112.937s][info][gc,metaspace] GC(182) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[112.937s][info][gc          ] GC(182) Pause Young (System.gc()) 778M->778M(6143M) 0.449ms
[113.900s][info][gc,metaspace] GC(183) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[113.900s][info][gc          ] GC(183) Pause Full (System.gc()) 778M->778M(6143M) 962.302ms
[113.900s][info][gc,metaspace] GC(184) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[113.900s][info][gc          ] GC(184) Pause Young (System.gc()) 778M->778M(6143M) 0.463ms
[114.851s][info][gc,metaspace] GC(185) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[114.851s][info][gc          ] GC(185) Pause Full (System.gc()) 778M->778M(6143M) 951.120ms
[114.852s][info][gc,metaspace] GC(186) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[114.852s][info][gc          ] GC(186) Pause Young (System.gc()) 778M->778M(6143M) 0.870ms
[115.832s][info][gc,metaspace] GC(187) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[115.832s][info][gc          ] GC(187) Pause Full (System.gc()) 778M->778M(6143M) 979.544ms
