[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.004s][info][gc       ] Using Parallel
[0.375s][info][metaspace] Reserving compressed class space anywhere
[0.375s][info][gc,metaspace] CDS archive(s) not mapped
[0.375s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffee7000000-0x00007fffa7000000, reserved size: 3221225472
[0.375s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 1narrow klass pointer bits 22, max shift 6
[0.375s][info][gc,metaspace] Narrow klass base: 0x00007ffee7000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 2048
Num Objects per Class: 32768
Cycles: 100
Class association: random
Generate 2048 classes...[2.339s][info][gc,metaspace] GC(0) Metaspace: 26166K(27328K)->26166K(27328K) NonClass: 20578K(20800K)->20578K(20800K) Class: 5588K(6528K)->5588K(6528K)
[2.339s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1536M->4M(5888M) 5.243ms
[3.548s][info][gc,metaspace] GC(1) Metaspace: 27040K(28288K)->27040K(28288K) NonClass: 21451K(21696K)->21451K(21696K) Class: 5589K(6592K)->5589K(6592K)
[51.583s][info][gc,metaspace] GC(92) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[51.583s][info][gc          ] GC(92) Pause Full (System.gc()) 774M->774M(6119M) 705.118ms
[51.584s][info][gc,metaspace] GC(93) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[51.584s][info][gc          ] GC(93) Pause Young (System.gc()) 774M->774M(6124M) 0.820ms
[52.307s][info][gc,metaspace] GC(94) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[52.307s][info][gc          ] GC(94) Pause Full (System.gc()) 774M->774M(6124M) 723.613ms
[52.308s][info][gc,metaspace] GC(95) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[52.308s][info][gc          ] GC(95) Pause Young (System.gc()) 774M->774M(6122M) 0.639ms
[53.042s][info][gc,metaspace] GC(96) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[53.042s][info][gc          ] GC(96) Pause Full (System.gc()) 774M->774M(6122M) 733.816ms
[53.047s][info][gc,metaspace] GC(97) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[53.047s][info][gc          ] GC(97) Pause Young (System.gc()) 774M->774M(6127M) 0.623ms
[53.927s][info][gc,metaspace] GC(98) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[53.927s][info][gc          ] GC(98) Pause Full (System.gc()) 774M->774M(6127M) 879.725ms
[53.927s][info][gc,metaspace] GC(99) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[53.927s][info][gc          ] GC(99) Pause Young (System.gc()) 774M->774M(6126M) 0.603ms
[54.647s][info][gc,metaspace] GC(100) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[54.647s][info][gc          ] GC(100) Pause Full (System.gc()) 774M->774M(6126M) 719.315ms
[54.648s][info][gc,metaspace] GC(101) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[54.648s][info][gc          ] GC(101) Pause Young (System.gc()) 774M->774M(6130M) 0.820ms
[55.552s][info][gc,metaspace] GC(102) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[55.552s][info][gc          ] GC(102) Pause Full (System.gc()) 774M->774M(6130M) 904.109ms
[55.553s][info][gc,metaspace] GC(103) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[55.553s][info][gc          ] GC(103) Pause Young (System.gc()) 774M->774M(6129M) 0.779ms
[56.331s][info][gc,metaspace] GC(104) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[56.331s][info][gc          ] GC(104) Pause Full (System.gc()) 774M->774M(6129M) 778.084ms
[56.332s][info][gc,metaspace] GC(105) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[56.332s][info][gc          ] GC(105) Pause Young (System.gc()) 774M->774M(6132M) 0.680ms
[57.056s][info][gc,metaspace] GC(106) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[57.056s][info][gc          ] GC(106) Pause Full (System.gc()) 774M->774M(6132M) 724.295ms
[57.057s][info][gc,metaspace] GC(107) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[57.057s][info][gc          ] GC(107) Pause Young (System.gc()) 774M->774M(6131M) 0.756ms
[57.788s][info][gc,metaspace] GC(108) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[57.788s][info][gc          ] GC(108) Pause Full (System.gc()) 774M->774M(6131M) 731.171ms
[57.789s][info][gc,metaspace] GC(109) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[57.789s][info][gc          ] GC(109) Pause Young (System.gc()) 774M->774M(6134M) 0.463ms
[58.529s][info][gc,metaspace] GC(110) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[58.529s][info][gc          ] GC(110) Pause Full (System.gc()) 774M->774M(6134M) 740.440ms
[58.530s][info][gc,metaspace] GC(111) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[58.530s][info][gc          ] GC(111) Pause Young (System.gc()) 774M->774M(6133M) 0.482ms
[59.263s][info][gc,metaspace] GC(112) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[59.263s][info][gc          ] GC(112) Pause Full (System.gc()) 774M->774M(6133M) 733.252ms
[59.264s][info][gc,metaspace] GC(113) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[59.264s][info][gc          ] GC(113) Pause Young (System.gc()) 774M->774M(6136M) 0.517ms
[60.017s][info][gc,metaspace] GC(114) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[60.017s][info][gc          ] GC(114) Pause Full (System.gc()) 774M->774M(6136M) 753.587ms
[60.018s][info][gc,metaspace] GC(115) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[60.018s][info][gc          ] GC(115) Pause Young (System.gc()) 774M->774M(6135M) 0.567ms
[60.760s][info][gc,metaspace] GC(116) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[60.760s][info][gc          ] GC(116) Pause Full (System.gc()) 774M->774M(6135M) 742.406ms
[60.761s][info][gc,metaspace] GC(117) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[60.761s][info][gc          ] GC(117) Pause Young (System.gc()) 774M->774M(6137M) 0.864ms
[61.490s][info][gc,metaspace] GC(118) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[61.490s][info][gc          ] GC(118) Pause Full (System.gc()) 774M->774M(6137M) 728.594ms
[61.491s][info][gc,metaspace] GC(119) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[61.491s][info][gc          ] GC(119) Pause Young (System.gc()) 774M->774M(6136M) 0.697ms
[62.192s][info][gc,metaspace] GC(120) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[62.192s][info][gc          ] GC(120) Pause Full (System.gc()) 774M->774M(6136M) 701.698ms
[62.193s][info][gc,metaspace] GC(121) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[62.193s][info][gc          ] GC(121) Pause Young (System.gc()) 774M->774M(6138M) 0.673ms
[62.912s][info][gc,metaspace] GC(122) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[62.912s][info][gc          ] GC(122) Pause Full (System.gc()) 774M->774M(6138M) 719.067ms
[62.913s][info][gc,metaspace] GC(123) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[62.913s][info][gc          ] GC(123) Pause Young (System.gc()) 774M->774M(6137M) 0.705ms
[63.623s][info][gc,metaspace] GC(124) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[63.624s][info][gc          ] GC(124) Pause Full (System.gc()) 774M->774M(6137M) 710.335ms
[63.629s][info][gc,metaspace] GC(125) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[63.629s][info][gc          ] GC(125) Pause Young (System.gc()) 774M->774M(6139M) 0.620ms
[64.579s][info][gc,metaspace] GC(126) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[64.579s][info][gc          ] GC(126) Pause Full (System.gc()) 774M->774M(6139M) 950.001ms
[64.579s][info][gc,metaspace] GC(127) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[64.579s][info][gc          ] GC(127) Pause Young (System.gc()) 787M->774M(6138M) 0.618ms
[65.277s][info][gc,metaspace] GC(128) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[65.277s][info][gc          ] GC(128) Pause Full (System.gc()) 774M->774M(6138M) 697.908ms
[65.278s][info][gc,metaspace] GC(129) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[65.278s][info][gc          ] GC(129) Pause Young (System.gc()) 774M->774M(6140M) 0.629ms
[66.030s][info][gc,metaspace] GC(130) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[66.030s][info][gc          ] GC(130) Pause Full (System.gc()) 774M->774M(6140M) 751.724ms
[66.030s][info][gc,metaspace] GC(131) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[66.030s][info][gc          ] GC(131) Pause Young (System.gc()) 774M->774M(6139M) 0.551ms
[66.796s][info][gc,metaspace] GC(132) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[66.796s][info][gc          ] GC(132) Pause Full (System.gc()) 774M->774M(6139M) 765.513ms
[66.797s][info][gc,metaspace] GC(133) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[66.797s][info][gc          ] GC(133) Pause Young (System.gc()) 774M->774M(6140M) 0.580ms
[67.528s][info][gc,metaspace] GC(134) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[67.528s][info][gc          ] GC(134) Pause Full (System.gc()) 774M->774M(6140M) 731.358ms
[67.529s][info][gc,metaspace] GC(135) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[67.529s][info][gc          ] GC(135) Pause Young (System.gc()) 774M->774M(6140M) 0.448ms
[68.281s][info][gc,metaspace] GC(136) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[68.281s][info][gc          ] GC(136) Pause Full (System.gc()) 774M->774M(6140M) 751.974ms
[68.281s][info][gc,metaspace] GC(137) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[68.281s][info][gc          ] GC(137) Pause Young (System.gc()) 774M->774M(6141M) 0.478ms
[69.179s][info][gc,metaspace] GC(138) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[69.179s][info][gc          ] GC(138) Pause Full (System.gc()) 774M->774M(6141M) 897.422ms
[69.184s][info][gc,metaspace] GC(139) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[69.184s][info][gc          ] GC(139) Pause Young (System.gc()) 774M->774M(6141M) 0.461ms
[69.905s][info][gc,metaspace] GC(140) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[69.905s][info][gc          ] GC(140) Pause Full (System.gc()) 774M->774M(6141M) 721.719ms
[69.906s][info][gc,metaspace] GC(141) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[69.906s][info][gc          ] GC(141) Pause Young (System.gc()) 774M->774M(6141M) 0.602ms
[70.799s][info][gc,metaspace] GC(142) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[70.799s][info][gc          ] GC(142) Pause Full (System.gc()) 774M->774M(6141M) 893.203ms
[70.800s][info][gc,metaspace] GC(143) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[70.800s][info][gc          ] GC(143) Pause Young (System.gc()) 774M->774M(6141M) 0.453ms
[71.533s][info][gc,metaspace] GC(144) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[71.533s][info][gc          ] GC(144) Pause Full (System.gc()) 774M->774M(6141M) 733.337ms
[71.534s][info][gc,metaspace] GC(145) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[71.534s][info][gc          ] GC(145) Pause Young (System.gc()) 774M->774M(6142M) 0.606ms
[72.256s][info][gc,metaspace] GC(146) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[72.256s][info][gc          ] GC(146) Pause Full (System.gc()) 774M->774M(6142M) 721.960ms
[72.256s][info][gc,metaspace] GC(147) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[72.256s][info][gc          ] GC(147) Pause Young (System.gc()) 774M->774M(6141M) 0.438ms
[73.151s][info][gc,metaspace] GC(148) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[73.151s][info][gc          ] GC(148) Pause Full (System.gc()) 774M->774M(6141M) 894.850ms
[73.152s][info][gc,metaspace] GC(149) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[73.152s][info][gc          ] GC(149) Pause Young (System.gc()) 774M->774M(6142M) 0.610ms
[73.919s][info][gc,metaspace] GC(150) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[73.919s][info][gc          ] GC(150) Pause Full (System.gc()) 774M->774M(6142M) 767.086ms
[73.920s][info][gc,metaspace] GC(151) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[73.920s][info][gc          ] GC(151) Pause Young (System.gc()) 774M->774M(6142M) 0.467ms
[74.649s][info][gc,metaspace] GC(152) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[74.649s][info][gc          ] GC(152) Pause Full (System.gc()) 774M->774M(6142M) 729.047ms
[74.650s][info][gc,metaspace] GC(153) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[74.650s][info][gc          ] GC(153) Pause Young (System.gc()) 774M->774M(6142M) 0.646ms
[75.352s][info][gc,metaspace] GC(154) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[75.352s][info][gc          ] GC(154) Pause Full (System.gc()) 774M->774M(6142M) 702.518ms
[75.353s][info][gc,metaspace] GC(155) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[75.353s][info][gc          ] GC(155) Pause Young (System.gc()) 774M->774M(6142M) 0.656ms
[76.062s][info][gc,metaspace] GC(156) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[76.062s][info][gc          ] GC(156) Pause Full (System.gc()) 774M->774M(6142M) 709.302ms
[76.063s][info][gc,metaspace] GC(157) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[76.063s][info][gc          ] GC(157) Pause Young (System.gc()) 774M->774M(6142M) 0.449ms
[76.786s][info][gc,metaspace] GC(158) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[76.786s][info][gc          ] GC(158) Pause Full (System.gc()) 774M->774M(6142M) 723.358ms
[76.787s][info][gc,metaspace] GC(159) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[76.787s][info][gc          ] GC(159) Pause Young (System.gc()) 774M->774M(6142M) 0.571ms
[77.724s][info][gc,metaspace] GC(160) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[77.724s][info][gc          ] GC(160) Pause Full (System.gc()) 774M->774M(6142M) 937.116ms
[77.725s][info][gc,metaspace] GC(161) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[77.725s][info][gc          ] GC(161) Pause Young (System.gc()) 774M->774M(6143M) 0.602ms
[78.441s][info][gc,metaspace] GC(162) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[78.441s][info][gc          ] GC(162) Pause Full (System.gc()) 774M->774M(6143M) 716.570ms
[78.442s][info][gc,metaspace] GC(163) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[78.442s][info][gc          ] GC(163) Pause Young (System.gc()) 774M->774M(6143M) 0.722ms
[79.204s][info][gc,metaspace] GC(164) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[79.204s][info][gc          ] GC(164) Pause Full (System.gc()) 774M->774M(6143M) 762.174ms
[79.205s][info][gc,metaspace] GC(165) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[79.205s][info][gc          ] GC(165) Pause Young (System.gc()) 774M->774M(6143M) 0.655ms
[80.129s][info][gc,metaspace] GC(166) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[80.129s][info][gc          ] GC(166) Pause Full (System.gc()) 774M->774M(6143M) 923.658ms
[80.134s][info][gc,metaspace] GC(167) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[80.134s][info][gc          ] GC(167) Pause Young (System.gc()) 774M->774M(6143M) 0.613ms
[80.867s][info][gc,metaspace] GC(168) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[80.867s][info][gc          ] GC(168) Pause Full (System.gc()) 774M->774M(6143M) 733.108ms
[80.868s][info][gc,metaspace] GC(169) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[80.868s][info][gc          ] GC(169) Pause Young (System.gc()) 774M->774M(6143M) 0.659ms
[81.600s][info][gc,metaspace] GC(170) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[81.600s][info][gc          ] GC(170) Pause Full (System.gc()) 774M->774M(6143M) 732.148ms
[81.601s][info][gc,metaspace] GC(171) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[81.601s][info][gc          ] GC(171) Pause Young (System.gc()) 774M->774M(6143M) 0.660ms
[82.304s][info][gc,metaspace] GC(172) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[82.304s][info][gc          ] GC(172) Pause Full (System.gc()) 774M->774M(6143M) 702.683ms
[82.304s][info][gc,metaspace] GC(173) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[82.304s][info][gc          ] GC(173) Pause Young (System.gc()) 774M->774M(6143M) 0.730ms
[83.031s][info][gc,metaspace] GC(174) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[83.031s][info][gc          ] GC(174) Pause Full (System.gc()) 774M->774M(6143M) 726.710ms
[83.032s][info][gc,metaspace] GC(175) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[83.032s][info][gc          ] GC(175) Pause Young (System.gc()) 774M->774M(6143M) 0.682ms
[83.757s][info][gc,metaspace] GC(176) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[83.757s][info][gc          ] GC(176) Pause Full (System.gc()) 774M->774M(6143M) 725.321ms
[83.758s][info][gc,metaspace] GC(177) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[83.758s][info][gc          ] GC(177) Pause Young (System.gc()) 774M->774M(6143M) 0.486ms
[84.501s][info][gc,metaspace] GC(178) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[84.501s][info][gc          ] GC(178) Pause Full (System.gc()) 774M->774M(6143M) 742.605ms
[84.501s][info][gc,metaspace] GC(179) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[84.501s][info][gc          ] GC(179) Pause Young (System.gc()) 774M->774M(6143M) 0.742ms
[85.266s][info][gc,metaspace] GC(180) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[85.266s][info][gc          ] GC(180) Pause Full (System.gc()) 774M->774M(6143M) 764.806ms
[85.271s][info][gc,metaspace] GC(181) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[85.271s][info][gc          ] GC(181) Pause Young (System.gc()) 774M->774M(6143M) 0.770ms
[85.980s][info][gc,metaspace] GC(182) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[85.980s][info][gc          ] GC(182) Pause Full (System.gc()) 774M->774M(6143M) 709.013ms
[85.981s][info][gc,metaspace] GC(183) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[85.981s][info][gc          ] GC(183) Pause Young (System.gc()) 774M->774M(6143M) 0.810ms
[86.913s][info][gc,metaspace] GC(184) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[86.913s][info][gc          ] GC(184) Pause Full (System.gc()) 774M->774M(6143M) 932.015ms
[86.914s][info][gc,metaspace] GC(185) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[86.914s][info][gc          ] GC(185) Pause Young (System.gc()) 774M->774M(6143M) 0.737ms
[87.626s][info][gc,metaspace] GC(186) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[87.627s][info][gc          ] GC(186) Pause Full (System.gc()) 774M->774M(6143M) 712.205ms
[87.627s][info][gc,metaspace] GC(187) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[87.627s][info][gc          ] GC(187) Pause Young (System.gc()) 774M->774M(6143M) 0.767ms
