[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.006s][info][gc       ] Using Serial
[1.890s][info][metaspace] Reserving compressed class space anywhere
[1.890s][info][gc,metaspace] CDS archive(s) not mapped
[1.890s][info][gc,metaspace] Compressed class space mapped at: 0x00007fff18000000-0x00007fffd8000000, reserved size: 3221225472
[1.890s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 0narrow klass pointer bits 22, max shift 10
[1.890s][info][gc,metaspace] Narrow klass base: 0x00007fff18000000, Narrow klass shift: 10, Narrow klass range: 0xc0000000
Num Classes: 1024
Num Objects per Class: 65536
Cycles: 100
Class association: random
Generate 1024 classes...[4.052s][info][gc,metaspace] GC(0) Metaspace: 22948K(23360K)->22948K(23360K) NonClass: 19130K(19392K)->19130K(19392K) Class: 3818K(3968K)->3818K(3968K)
[4.052s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1638M->4M(5939M) 14.634ms
[5.356s][info][gc,metaspace] GC(1) Metaspace: 23742K(24192K)->23742K(24192K) NonClass: 19922K(20160K)->19922K(20160K) Class: 3820K(4032K)->3820K(4032K)
[282.064s][info][gc,metaspace] GC(92) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[282.064s][info][gc          ] GC(92) Pause Full (System.gc()) 772M->772M(5939M) 2953.761ms
[285.014s][info][gc,metaspace] GC(93) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[285.014s][info][gc          ] GC(93) Pause Full (System.gc()) 772M->772M(5939M) 2949.914ms
[287.966s][info][gc,metaspace] GC(94) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[287.966s][info][gc          ] GC(94) Pause Full (System.gc()) 772M->772M(5939M) 2952.176ms
[290.917s][info][gc,metaspace] GC(95) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[290.917s][info][gc          ] GC(95) Pause Full (System.gc()) 772M->772M(5939M) 2951.197ms
[293.868s][info][gc,metaspace] GC(96) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[293.868s][info][gc          ] GC(96) Pause Full (System.gc()) 772M->772M(5939M) 2950.710ms
[296.819s][info][gc,metaspace] GC(97) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[296.819s][info][gc          ] GC(97) Pause Full (System.gc()) 772M->772M(5939M) 2950.663ms
[299.775s][info][gc,metaspace] GC(98) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[299.775s][info][gc          ] GC(98) Pause Full (System.gc()) 772M->772M(5939M) 2955.836ms
[302.726s][info][gc,metaspace] GC(99) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[302.726s][info][gc          ] GC(99) Pause Full (System.gc()) 772M->772M(5939M) 2951.340ms
[305.676s][info][gc,metaspace] GC(100) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[305.676s][info][gc          ] GC(100) Pause Full (System.gc()) 772M->772M(5939M) 2950.044ms
[308.875s][info][gc,metaspace] GC(101) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[308.875s][info][gc          ] GC(101) Pause Full (System.gc()) 772M->772M(5939M) 3198.460ms
[311.826s][info][gc,metaspace] GC(102) Metaspace: 28688K(29952K)->28688K(29952K) NonClass: 23324K(23872K)->23324K(23872K) Class: 5363K(6080K)->5363K(6080K)
[311.826s][info][gc          ] GC(102) Pause Full (System.gc()) 772M->772M(5939M) 2950.970ms
After GCs... 
